"","name","WAT","EN_FOR","DN_FOR","DB_FOR","MIX_FOR","CL_SHB","OP_SHB","WOOD_SAV","SAV","GRA","WETL","CROP","URB","NAT_CROP","SNOW","BAR","ELEV_MAX","ELEV_AVE","ELEV_MIN","SMAX","SAVG","ASP","BIO_1","BIO_2","BIO_3","BIO_4","BIO_5","BIO_6","BIO_7","BIO_8","BIO_9","BIO_10","BIO_11","BIO_12","BIO_13","BIO_14","BIO_15","BIO_16","BIO_17","BIO_18","BIO_19"
"1112","Lucy",0,0,0,0,0,0,35.56,0,0,64.44,0,0,0,0,0,0,"1989.74523925781","1887.27951780885","1856.0029296875",3.60420560836792,0.680931431202118,235.178523981461,10.8446015379547,18.63313033944,45.6872405735857,806.338747660379,31.1504993438721,-10.5832500457764,40.7787504196167,20.0422916014989,2.91854165991147,20.9239478508631,1.02751046419144,322.75,67.25,11.5,65.6742187123141,162.25,38.25,150.25,43.5
"1113","Luera Mountains East",0,0,0,0,0,12.44,21.22,7.89,0.11,58.22,0,0.11,0,0,0,0,"2864.8466796875","2334.34076033829","2114.24487304688",31.1381645202637,6.27460601526005,131.257408156752,8.90464064851403,20.8514375413458,50.5494469542344,743.85150318963,30.2644996643066,-12.5989999771118,41.243812084198,17.5806145270665,7.88143755495548,18.1127812067668,-0.141999920209249,352.75,77.5,7.75,80.5609904212091,203,33,165,51
"1114","Luera Mountains NW",0,0,0,0,0,0,2.89,0,0,97.11,0,0,0,0,0,0,"2402.3525390625","2113.17760718286","2086.92114257812",22.4728832244873,1.09059665398337,171.951074535077,9.17859372186164,21.6576874914269,50.7098906402042,763.779646514019,30.1100006103516,-12.5989999771118,42.7090005874634,18.0782083670298,8.24329173564911,18.6065834363302,-0.157250086466471,325,73,7,81.063872947001,188,30,152,47
"1115","Luera Mountains West",0,0,0,0,0,12.56,15.33,2.78,0.22,69.11,0,0,0,0,0,0,"2886.75024414062","2320.77578085977","2085.2744140625",32.186710357666,8.08522375420884,211.049471132561,8.73866147454828,21.2752187916388,50.98261926215,743.319150710839,30.1100006103516,-13.1872501373291,41.7217500209808,17.3612500627836,8.85323957850536,17.959656337897,-0.30705205599467,363.75,78.75,8.25,77.6359587302453,204.25,35.25,166.25,56.75
"1116","Luis Lopez",0,0,0,0,0,0,10.22,0,0,89.11,0,0.67,0,0,0,0,"1953.60021972656","1574.21431149417","1382",25.5819187164307,4.53179475110899,116.712396180158,13.5837604999542,19.0059375762939,46.6686837526046,797.914889658862,33.5052490234375,-7.21999979019165,40.7252488136292,22.6597917874654,9.12920806805293,23.4655836423238,3.81516671180725,254,53,7,71.3771084890575,136,25,112,33
"1117","Lumley Lake",0,0,0,0,0,0,82.78,0,0,0.11,0,0,0,0,0,17.11,"1233.1435546875","1205.67514374982","1189",3.74313545227051,0.467487401379836,163.555960767015,15.5893542518218,19.7469999492168,47.649151637758,808.107885050437,36.2140007019043,-5.22849988937378,41.4425005912781,24.5177502632141,11.3499583800634,25.6111666361491,5.75633335113525,230,46,5,64.9579321020982,115,21,101,37
"1118","Lumley Lake NE",0,0,0,0,0,0,96.56,0,0,0.11,0,0,0,0,0,3.33,"1268.94360351562","1239.26664721997","1219.07312011719",1.32946789264679,0.23690464285282,209.762365000398,15.483872383092,19.3012654597478,47.3646141559277,801.291194854237,36.2140007019043,-5.25274991989136,40.7469378709793,24.3242083787918,11.2340833768249,25.409520705541,5.71303118268649,237,46.5,5.75,63.5310157600267,117.25,23.25,103.25,38.5
"1119","Lumley Lake NW",0,0,0,0,0,0,91.78,0,0,1.11,0,0,0,0,0,7.11,"1344.61633300781","1229.3760504876","1207.10766601562",3.18612194061279,0.443302310411645,166.903565468164,15.4491354380734,19.307645687523,47.3448177539022,801.085317545996,36.2140007019043,-5.22849988937378,40.7766258716583,24.3013126850128,11.1904791394869,25.3830207983653,5.68937492370605,237.5,47,5.5,64.6358781282202,118.5,22.5,104,38
"1120","Luna",0,7.44,0,0,0,50,13.89,21.78,0,6.89,0,0,0,0,0,0,"2599.15966796875","2257.40206400045","2061.611328125",34.3926887512207,6.959146690094,166.546570478842,7.87283854745328,20.518302022169,52.4988816770245,679.917693355565,27.3142490386963,-12.5249996185303,39.079249382019,16.088708460331,10.5349997306863,16.4813749591509,-0.104458252588908,447,91.5,11.5,68.3402760381394,228,44.5,191,80.5
"1121","Luna Lake",0,10.67,0,0,0,52.22,0.44,22.89,0.67,9.11,0,4,0,0,0,0,"3008.57055664062","2404.66681785012","2020.35363769531",34.729736328125,8.55015918692866,155.402123925851,7.46780467250695,19.6462238387515,51.7845306238869,670.092149521568,27.3142490386963,-12.5249996185303,37.9124994277954,15.5639271438122,10.0848018924395,15.9736769696077,-0.359104096889496,475.75,94.75,12.75,66.4977712492618,238.25,46.5,199.75,90
"1122","Lupton",0,0,0,0,0,0,58.22,0.11,0,41.11,0,0,0.56,0,0,0,"2181.01538085938","1976.93181971837","1841.99365234375",32.5179786682129,4.81376289295276,197.27309756088,9.45511196926236,18.3306613788009,44.7021212552752,826.464237258619,30.0445003509521,-12.1942501068115,40.9981250762939,19.3477603793144,12.8388437181711,19.7900416254997,-0.472291648387909,312.25,54,10.75,49.9881222921706,134.25,36.75,111.5,61
"1123","Lybrook",0,0,0,0,0,0,70.89,0,0,29.11,0,0,0,0,0,0,"2297.95751953125","2138.43799182358","2036.50183105469",22.408374786377,3.00001287199505,193.6600146317,8.83352348084251,18.4981510664026,42.4723677789132,887.228140989927,30.1387500762939,-14.43274974823,43.522937297821,19.4286562403043,7.85080216328303,19.7198646267255,-2.08668742577235,267,48.5,11,50.001338940161,118.25,40.5,99.25,44
"1124","Lybrook NW",0,0,0,0,0,0,82.89,0,0,17.11,0,0,0,0,0,0,"2222.07275390625","2071.16615571234","1985.71752929688",13.7033786773682,2.19197102218952,214.442376478205,9.21176303178072,18.0172551721334,41.9137827623768,887.846757555997,30.3332500457764,-14.2302503585815,42.9616250991821,19.7383644978205,8.36157295107841,20.1813645760218,-1.66849998633067,255.25,44.5,10.75,48.2101261176815,111.25,39.25,93,42.25
"1125","Lybrook SE",0,0,0,0,0,0,84.89,0,0,15.11,0,0,0,0,0,0,"2143.52001953125","2057.85119491396","1996.82849121094",11.3588266372681,1.6348500346268,211.160163513733,9.01771885156631,19.0351460377375,43.087874428023,892.688394340905,29.9472503662109,-14.2302503585815,44.1775007247925,19.596125125885,3.71400006612142,20.0026667912801,-1.98475003242493,247,45,11,51.421108176877,112,38,94,38
"1126","Lyden",0,0,0,0,0,0,0.33,0,0,99.56,0,0.11,0,0,0,0,"2127.50903320312","1926.72372403656","1737.25305175781",29.6113910675049,4.3629833338615,179.644223528437,9.99934899869064,17.1713437425594,41.7737532629419,852.616262926469,30.9527492523193,-12.0697498321533,41.088187456131,20.1311458746592,1.1915521522363,20.4115729729334,-0.500958224137624,295.75,56.5,11.25,57.4018570927727,140.75,38.75,128.25,39.5
"1127","Mack Tanks",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"1582.02380371094","1380.73887086475","1261.955078125",19.0914974212646,1.79627694301995,260.351687175946,15.483156144619,17.9889789819717,46.5851670215807,771.622310094177,34.2457504272461,-4.36950016021729,38.6152505874634,23.9109582901001,11.2120831608772,24.9449167251587,6.02720814943314,311,64,7,72.4645814904475,167,24,146,44
"1128","Madre Mountain",0,0,0,0,0,10.56,29.33,25.89,1.56,32.22,0,0.44,0,0,0,0,"2883.91943359375","2506.67473744517","2221.31176757812",36.9902801513672,8.10540691974101,185.202045120914,7.70863537987073,17.3581874171893,46.5348249048062,736.422518810239,25.838249206543,-11.4632501602173,37.3014993667603,16.262416601181,11.0367916623751,16.9389581680298,-1.10920826594035,389,81,13,71.1652079455866,208,43,172,66
"1129","Madrid",0,0,0,0,0,0,37.44,0,0,62.56,0,0,0,0,0,0,"2136.49658203125","1805.68403445919","1636.61730957031",23.4265632629395,4.09091957947227,190.934152649176,11.3112499614557,17.2607082724571,42.6356173836213,845.367937942897,31.4502506256104,-9.70874977111816,40.4847497940063,21.0209999879201,3.72129167119662,21.8779583772024,1.07354164123535,328,59.5,15,53.6087396609051,152,47.5,136.5,48.5
"1130","Maes",0,0,0,0,0,0.11,61,0.67,0.22,38,0,0,0,0,0,0,"1949.8583984375","1824.85163715679","1464.95959472656",35.6341896057129,6.22465325663337,158.992627758218,10.8950938433409,16.0158750911554,43.4449140472407,768.512608284329,29.4365005493164,-7.98199987411499,36.8592505455017,20.5768128236135,1.63591663042704,20.5768128236135,1.63591663042704,418,79.5,10.5,68.9315976733108,206,36,206,36
"1131","Magdalena",0,4.56,0,0,0,18.89,34.56,13.11,0.11,27.78,0,0.11,0.89,0,0,0,"3110.26538085938","2332.07111344567","1810.79821777344",35.9731864929199,13.4083749671213,169.373412744774,10.7185521262387,16.8978751624624,45.6681657418088,740.075422331354,30.2967491149902,-9.21700000762939,37.002437710762,19.3787083625793,6.86419791976611,19.9425417582194,1.8156666358312,331,71.25,7.75,78.7029778477858,188.75,33.5,155.75,45
"1132","Magdalena Gap",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"1523.74841308594","1366.64766943788","1308.22253417969",17.8410186767578,1.05965126314917,192.51056699186,15.8216250530289,19.5350625532058,48.3917964150973,779.993337234466,36.6845016479492,-4.65625,40.3656879663467,24.4897917509079,15.4773749709129,25.5333648522695,6.38369785745939,274.75,60,4.5,78.0999927977088,154,19,129,44.5
"1133","Magdalena Peak",0,0,0,0,0,0,95.44,0,0,4.56,0,0,0,0,0,0,"1996.35815429688","1535.84578778155","1388.22485351562",28.6710090637207,4.44897333033565,182.821900081047,15.4569297507405,18.817317828536,47.7754208773818,769.499462077519,35.4724998474121,-4.58650016784668,39.3838755488396,24.0295731226603,15.0504479408264,25.0540940364202,6.15265622735023,288.5,62.25,4.5,77.7705125520448,161.5,20.25,135.75,46.25
"1134","Malaga",0,0,0,0,0,0,92.89,0,0,0,0,7.11,0,0,0,0,"950.693481445312","906.744447648299","875.240661621094",5.03070402145386,0.863025385618141,144.559348072346,17.5497604433137,18.1150834116464,45.1966948489288,804.970910231016,37.4367485046387,-3.08100008964539,40.0803747177124,26.2900415261587,9.43197901981572,27.29452085495,7.48560405708849,326,68.5,7,69.4762807641969,159.5,28,134,34
"1135","Maljamar",0,0,0,0,0,0,99.56,0,0,0.33,0,0.11,0,0,0,0,"1316.50830078125","1192.21224248164","1119.484375",5.85719966888428,0.698287831782887,211.65342431278,16.1340830922127,18.1350415945053,45.4108287831089,803.418451841052,35.6800003051758,-4.25549983978271,39.9355001449585,24.9097493489583,8.11804147561391,25.9399576187134,6.14245824019114,374,69,9,69.1073129659652,186,32,163,33
"1136","Maljamar NE",0,0,0,0,0,0,87,0,0,13,0,0,0,0,0,0,"1359.16711425781","1313.78023952366","1207.83068847656",10.024754524231,0.9656165359223,153.726842100129,15.4462707042694,17.4172913233439,44.5503463297705,799.749874832101,34.4022483825684,-4.69350004196167,39.09574842453,24.2069166501363,7.39591654141744,25.2085828781128,5.51408326625824,395,71,10,70.0258631718176,199,34,177,36
"1137","Malone Draw",0,0,0,0,0,0,99.89,0,0,0,0,0,0,0,0,0.11,"1352.54992675781","1283.98457520979","1235.39477539062",2.84258246421814,0.595506397890674,234.91371311649,15.9103542082012,18.779208359619,46.6011353686776,808.747438639415,35.6694984436035,-4.62825012207031,40.2977485656738,24.6577083269755,15.9674583077431,25.8733752568563,6.02795837322871,223,44,5,65.6273012742255,114,22,100,38
"1138","Malpais Hill",0,0,0,0,0,0,99.67,0,0,0,0,0.33,0,0,0,0,"1503.35913085938","1320.09402439601","1272.388671875",13.6515836715698,0.827756141902562,206.88623278561,16.9466874226928,18.4186664372683,47.2937446738015,773.35796298156,36.1727485656738,-2.77250003814697,38.9452486038208,25.3991665840149,16.7039583126704,26.4780826568604,7.52937506635984,248,55,4,82.1235113320289,144,17,116,41
"1139","Malpie Mountain",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,"2220.15478515625","2023.7646078042","1939.73291015625",21.1189155578613,1.88102057742885,155.299057836095,9.27911448478699,17.4450622399648,44.4695278658688,804.502577359822,29.1112499237061,-10.1180000305176,39.2292499542236,19.3254165649414,-0.395124991734823,19.3254165649414,-0.395124991734823,421,83,9,73.0319494170646,210,30,210,30
"1140","Malstrom Ranch",0,0,0,0,0,0,95.56,0,0,4.44,0,0,0,0,0,0,"1194.48681640625","1139.91228017588","1092.42626953125",3.00595283508301,0.628398827318364,222.024289911169,15.7330207799872,17.8375833878915,43.5434735611956,843.390120043146,35.8182487487793,-5.14674997329712,40.9649987220764,25.0689164797465,7.25958331425985,25.9459168116252,5.17787488301595,353,65,9,68.0080454999017,174,29,160,32
"1141","Maness Peak",0,14.56,0,0,0,69.67,0.56,15.22,0,0,0,0,0,0,0,0,"2548.06274414062","2168.10065443668","1759.71862792969",38.930004119873,12.1699426215356,198.241943493789,7.78910408665736,19.5528330355883,52.0444337768811,662.791519125633,26.369499206543,-11.1999998092651,37.5694990158081,15.838458220164,10.3257081260284,16.2133746941884,0.0829167366027832,476,94,12,66.2843393455157,238,45,199,91
"1142","Mangas",0,0,0,0,0,0.89,39.78,3,0.56,55.56,0,0.22,0,0,0,0,"2642.50122070312","2293.21229205365","2185.32836914062",25.9012393951416,2.73752552642935,198.217834229426,7.74742967208537,19.8240156110066,49.4378031199779,739.637423332121,28.7917499542236,-13.236499786377,40.0808119773865,16.3622291088104,11.1078749808172,17.0144061247508,-1.13565623760223,386.25,80.5,12.25,69.908832701925,202.5,40.75,167.5,65.75
"1143","Mangas Mountain",0,10.22,0,0,0,43.89,9.22,23.56,0.33,12.67,0,0.11,0,0,0,0,"2945.2451171875","2529.84920345029","2270.90673828125",30.6439170837402,7.67180714016,176.931084762899,7.74735416215844,19.9291875115596,49.9689621386583,725.556075381957,29.2425003051758,-13.236499786377,39.8515625,16.1937292218208,11.0014478495965,16.8236457506816,-0.985010425249736,401.75,83.25,12.25,70.3638546136451,211.5,42,174.25,68.5
"1144","Mangas Springs",0,0,0,0,0,1.11,95.44,0,0,3.11,0,0.33,0,0,0,0,"1930.60571289062","1544.93854869496","1298.03881835938",33.5520935058594,9.45858908417289,179.053547486347,13.2441353897254,18.7475625475248,49.3032538209317,722.124194818918,32.1622505187988,-5.86275005340576,38.0250005722046,21.7448747952779,16.4361666440964,22.3660000165304,4.75004164377848,390,75,8,66.2305071898609,195,31,159,87
"1145","Manuelito",0,0,0,0,0,0,30,0,0,69.78,0,0,0.22,0,0,0,"2176.83447265625","1997.5499851223","1898.56896972656",25.5274772644043,4.64449797024249,184.944245848504,9.32634384433428,18.3781040708224,44.3886071916702,838.044826957703,29.6137504577637,-11.7889995574951,41.4027500152588,19.2737503051758,12.8888750871023,19.7877502441406,-0.783499876658122,310,53,11,49.1543749373629,132,36,110,61
"1146","Manzano Peak",0,13.89,0.11,0,1.33,4.44,55.56,13.78,0.33,9.89,0,0.67,0,0,0,0,"3043.1083984375","2255.7871058263","1788.23657226562",36.6159515380859,11.2875181585195,171.683249247212,9.60814580072959,14.2380832682053,41.4923020320966,745.414675686304,26.2477493286133,-8.06725025177002,34.3149995803833,18.2364166577657,4.85587500532468,18.9978750546773,0.710458278656006,432,79,17,58.3319498695985,208,65,180,74
"1147","Maple Peak",0,1.33,0,0,0,46.67,38.56,8.44,3.67,1.11,0,0.22,0,0,0,0,"2492.83813476562","1908.21469218038","1367.68981933594",35.5545692443848,12.5195024564043,168.9265075673,12.9235833659768,18.6243749906619,49.1330519941521,719.140224847981,31.818000793457,-6.08799982070923,37.9060006141663,21.6277085940043,15.6908748149872,21.9783751169841,4.54312499364217,439,78,11,58.9906524584221,205,39,168,100
"1148","Mariano Lake",0,0,0,0,0,0.11,44,3.56,0.44,51.89,0,0,0,0,0,0,"2469.99438476562","2261.35449619949","2129.73486328125",28.8901290893555,3.30821102069773,149.755231416089,7.77188799840709,17.6967031148573,44.6394532483199,801.448017422362,27.996000289917,-12.7717504501343,39.6448128223419,17.2131249507268,11.2341979245345,17.8263853589694,-1.87018756071726,367.75,60.5,15,43.5948960286766,151,51.5,128.25,81
"1149","Mariano Springs",0,0,0,0,0,0,23.67,2.33,0,73.89,0,0.11,0,0,0,0,"2450.75122070312","2219.19408840022","2080.51489257812",23.0647678375244,3.30808953052492,216.250593667173,8.90069800242782,20.8756873284777,49.6921857051686,772.321441850384,29.5172500610352,-12.4927501678467,42.0100002288818,17.9002502759298,12.4667915701866,18.596542040507,-0.37624979019165,322,70,11,70.4850102622941,170,35,141,53
"1150","Marley Draw",0,0,0,0,0,0,97.22,0,0,1.11,0,1.67,0,0,0,0,"1273.99719238281","1170.11347999115","1098.18981933594",8.67962169647217,1.39770118232934,154.746864978962,15.0230208871265,18.2051252052188,44.2831247181336,830.721330219381,35.3175010681152,-5.79325008392334,41.1107511520386,24.5028751691182,6.50300017992655,25.0983330408732,4.69404168923696,325,64,8,67.2620690837243,160,27,150,31
"1151","Marmon Ranch",0,0,0,0,0,0,11,0,0,89,0,0,0,0,0,0,"2154.4013671875","1792.95959028384","1743",37.1955795288086,2.01173990604359,150.037508822677,11.5425312022368,18.2357291579247,45.2620214789726,809.100612365115,31.3612499237061,-8.92800045013428,40.2892503738403,20.9762916564941,6.63687491416931,21.671333471934,1.80062492688497,256,55,9,72.0308297199357,139,31,113,37
"1152","Marquez",0,0,0,0,0,0.22,67.33,1.89,0,30.22,0,0.33,0,0,0,0,"2621.1884765625","2260.37354622916","1942.97241210938",34.463794708252,8.02714129125962,149.779939932735,8.94172397069633,16.2186875181894,42.4817541677502,804.747351387812,29.8479995727539,-13.289999961853,38.1691875457764,18.322573085626,10.3386977761984,19.0105521082878,-0.783062438170115,366.75,66,17.25,52.8959984044947,167.5,54.5,142.75,66.75
"1153","Martha Creek",0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,"1406.00122070312","1218.11008983692","1107.48095703125",24.5921688079834,2.9740810292117,162.274064312532,15.9289270813266,15.8765211552382,43.4517809137592,765.162314614739,33.5245018005371,-3.01375007629395,36.5382518768311,24.1129582722982,8.18845843275388,25.3075834910075,6.42691682775815,363,76,8,73.9611691731178,189,31,156,36
"1154","Martin Draw",0,0,0,0,0,0,0.22,0,0,99.78,0,0,0,0,0,0,"1220.96264648438","1159.93604179024","1073.83972167969",11.7399559020996,1.84426592703596,183.268631876476,14.2661614424239,16.7823646056155,41.6599149246371,865.906083357149,34.4729995727539,-6.05224990844727,40.2842502593994,25.0273957252502,3.65074992179871,25.0273957252502,3.65074992179871,415.5,73.5,10,66.3678927071644,201,34,201,34
"1155","Massacre Peak",0,0,0,0,0,0,82.78,0,0,17.22,0,0,0,0,0,0,"2023.85510253906","1506.8003696133","1381.408203125",29.2524223327637,4.68617637411158,163.203918482539,15.1886067837477,18.699723949035,48.4062998475901,749.333308725345,35.8740005493164,-5.0622501373291,38.6273744702339,23.6029164791107,14.6185520080229,24.5540624856949,6.19317721327146,304,63.25,4,79.0665010869686,171.25,18.75,141.75,52
"1156","Maverick Mountain",0,4.89,0,0,0,17,67.11,7.11,2.56,1.33,0,0,0,0,0,0,"2916.60180664062","2085.51360009619","1693.38879394531",32.9590797424316,10.9383811005733,201.317716671659,12.1060208951434,17.335791811347,48.1392641993011,693.857722588037,29.8255004882812,-6.18625020980835,36.0117506980896,20.1454583803813,11.0549584229787,20.7996252377828,3.84754157066345,399,83,6,78.1173821960851,223,30,187,64
"1157","Maxson Crater",0,4.56,0,0,0,7,11.78,6.89,1.22,68.44,0,0.11,0,0,0,0,"2571.4951171875","2204.07517612633","2022.26159667969",25.181188583374,4.70127698917692,192.908027591448,9.23723954955737,17.4103958805402,46.656338597078,741.467467769825,27.9587497711182,-9.35750007629395,37.3162498474121,17.8883332411448,0.400416692097982,18.6189165115356,0.400416692097982,458,88,13,67.8385283495967,225,44,224,44
"1158","Maxwell",0,0,0,0,0,0,0,0,0,99.67,0,0.33,0,0,0,0,"1874.9365234375","1829.74676824416","1780.53076171875",6.13895416259766,0.905910254612535,169.533180554369,9.83469788233439,19.1943125724792,46.2625034426747,812.896165851221,30.5179996490479,-10.9720001220703,41.4899997711182,19.9122082392375,-0.101583480834961,19.9122082392375,-0.101583480834961,364,75,7,75.5775327414585,185,23,185,23
